PersonType,NameStyle,Title,FirstName,MiddleName,LastName,AverageRate,MaximumRate,DiffFromAvgRate,PercentofMaxRate,Rate
EM,0,Mr.,Brian,S,Welcker,"17,7588","125,50","54,3566","0,5746","72,1154"
SP,0,NULL,Stephen,Y,Jiang,"17,7588","125,50","30,3422","0,3832","48,101"
SP,0,NULL,Michael,G,Blythe,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Linda,C,Mitchell,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Jillian,NULL,Carson,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Garrett,R,Vargas,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Tsvi,Michael,Reiter,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Pamela,O,Ansman-Wolfe,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Shu,K,Ito,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,José,Edvaldo,Saraiva,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,David,R,Campbell,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,Mr.,Tete,A,Mensa-Annan,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,Mr.,Syed,E,Abbas,"17,7588","125,50","30,3422","0,3832","48,101"
SP,0,NULL,Lynn,N,Tsoflias,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Amy,E,Alberts,"17,7588","125,50","30,3422","0,3832","48,101"
SP,0,NULL,Rachel,B,Valdez,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Jae,B,Pak,"17,7588","125,50","5,3181","0,1838","23,0769"
SP,0,NULL,Ranjit,R,Varkey Chudukatil,"17,7588","125,50","5,3181","0,1838","23,0769"
SC,0,Mr.,Gustavo,NULL,Achong,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Catherine,R.,Abel,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Kim,NULL,Abercrombie,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sr.,Humberto,NULL,Acevedo,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sra.,Pilar,NULL,Ackerman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Frances,B.,Adams,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Margaret,J.,Smith,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Carla,J.,Adams,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jay,NULL,Adams,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ronald,L.,Adina,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Samuel,N.,Agcaoili,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,James,T.,Aguilar,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Robert,E.,Ahlering,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,François,NULL,Ferrier,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Kim,NULL,Akers,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Lili,J.,Alameda,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Amy,E.,Alberts,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Anna,A.,Albright,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Milton,J.,Albury,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Paul,L.,Alcorn,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Gregory,F.,Alderson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,J. Phillip,L.,Alexander,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Michelle,NULL,Alexander,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Sean,P.,Jacobson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Phyllis,A.,Allen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Marvin,N.,Allen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Michael,NULL,Allen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Cecil,J.,Allison,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Oscar,L.,Alpuerto,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Sandra,J.,Altamirano,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Selena,R.,Alvarado,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Emilio,R.,Alvaro,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Maxwell,J.,Amland,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Mae,N.,Anderson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Ramona,J.,Antrim,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Sabria,B.,Appelbaum,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Hannah,R.,Arakawa,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Kyley,J.,Arbelaez,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Tom,H,Johnston,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Thomas,B.,Armstrong,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,NULL,Arthur,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Chris,NULL,Ashton,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Teresa,NULL,Atkinson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,P.,Ault,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Robert,A.,Avalos,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Stephen,M.,Ayers,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Phillip,M.,Bacalzo,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Daniel,NULL,Blanco,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Cory,K.,Booth,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,James,B.,Bailey,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Douglas,A.,Baldwin,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jennifer,B.,Bales,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Alberto,F.,Baltazar,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Wayne,N.,Banack,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Darrell,M.,Banks,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Angela,NULL,Barbariol,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,David,NULL,Barber,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Robert,L.,Barker,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Rebecca,R.,Barley,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Brenda,L.,Barlow,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Josh,NULL,Barnhill,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Adam,NULL,Barr,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Norma,N.,Barrera,"17,7588","125,50",NULL,NULL,NULL
SC,0,NULL,Gytis,M,Barzdukas,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,David,M.,Bartness,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Karel,E.,Bates,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sr.,Ciro,J.,Bauer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Glenna,L.,Beanston,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Shaun,NULL,Beasley,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,A.,Beaver,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Christopher,R.,Beck,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Bradley,NULL,Beck,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Benjamin,J.,Becker,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Ann,NULL,Beebe,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Shane,J.,Belli,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Stanley,A.,Alan,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Mason,NULL,Bendixen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,M.,Bennetts,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ido,NULL,Ben-Sachar,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Edna,J.,Benson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Payton,P.,Benson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Max,NULL,Benson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Scot,A.,Bent,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Richard,M.,Bentley,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Marian,M.,Berch,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Karen,NULL,Berge,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Alexander,J.,Berger,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,M.,Berger,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Kris,R.,Bergin,"17,7588","125,50",NULL,NULL,NULL
SC,0,NULL,Andreas,NULL,Berglund,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Robert,M.,Bernacchi,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Matthias,NULL,Berndt,"17,7588","125,50",NULL,NULL,NULL
SC,0,NULL,John,NULL,Berry,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Steven,B.,Brown,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Chris,N.,Bidelman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Mary,B.,Billstrom,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jimmy,NULL,Bischoff,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Mary,NULL,Bishop,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Mae,M.,Black,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jackie,E.,Blackwell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Donald,L.,Blanton,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Linda,E.,Burnett,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Michael,Greg,Blythe,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Gabriel,L.,Bockenkamp,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Michael,L.,Bohling,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Corinna,NULL,Bolender,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sr.,Luis,NULL,Bonifaz,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Randall,NULL,Boseman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Stephanie,NULL,Bourne,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Eli,NULL,Bowen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Lester,J.,Bowman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,David,M.,Bradley,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Cornelius,L.,Brandon,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Richard,NULL,Bready,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Sara,N.,Breer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ted,NULL,Bremer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Alan,NULL,Brewer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Walter,J.,Brian,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Christopher,M.,Bright,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Carol,J.,Brink,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,David,J.,Brink,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,R.,Brooks,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Willie,P.,Brooks,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Carolee,J.,Brown,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jo,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Robert,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Kevin,F.,Browne,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Mary,K.,Browning,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Dave,P.,Browning,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Bridget,E.,Browqett,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Eric,J.,Brumfield,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Dick,R.,Brummer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Michael,NULL,Brundage,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Shirley,R.,Bruner,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,June,B.,Brunner,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Dirk,J.,Bruno,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Nancy,NULL,Buchanan,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sra.,Janaina Barreiro Gambaro,NULL,Bueno,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Edward,T.,Buensalido,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Megan,E.,Burke,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Ingrid,K.,Burkhardt,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Karren,K.,Burkhardt,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ovidiu,NULL,Burlacu,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Dana,H.,Burnell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Timothy,B.,Burnett,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Stephen,R.,Burton,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Deanna,R.,Buskirk,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jared,L.,Bustamante,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Richard,A.,Byham,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,David,J.,Byrnes,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ryan,NULL,Calafato,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Sylvia,A.,Caldwell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Mari,B.,Caldwell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Barbara,J.,Calone,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Lindsey,R.,Camacho,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sr.,Gustavo,NULL,Camargo,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,DeeDee,J.,Cameron,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Deborah,M.,Lee,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Joan,M.,Campbell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,David,NULL,Campbell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Henry,L.,Campen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Chris,NULL,Cannon,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Joseph,J.,Cantoni,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Suzana De Abreu,A.,Canuto,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jun,NULL,Cao,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Johnny,A.,Caprio,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Richard,NULL,Carey,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Carlton,M.,Carlisle,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ty Loren,NULL,Carlson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jane,N.,Carmichael,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jovita,A.,Carmody,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Steve,J.,Carnes,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Fernando,NULL,Caro,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Rob,NULL,Caron,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Andy,NULL,Carothers,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Donna,F.,Carreras,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Rosmarie,J.,Carroll,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Matthew,NULL,Carroll,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Joseph,N.,Castellucio,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Pamela,A.,Carlson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Raul,E.,Casts,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Elizabeth,E.,Catalano,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Matthew,J.,Cavallari,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Brigid,F.,Cavendish,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Andrew,NULL,Cencini,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Stacey,M.,Cereghino,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Baris,NULL,Cetinok,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Sean,NULL,Chai,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Pat,A.,Chambers,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Forrest,J.,Chandler,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Lee,J.,Chapla,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Greg,NULL,Chapman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Neil,NULL,Charney,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Hao,NULL,Chen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,Y.,Chen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Pei,NULL,Chow,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Yao-Qiang,NULL,Cheng,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Nicky,E.,Chesnut,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Susan,B.,Chestnut,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Martin,NULL,Chisholm,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Mike,M.,Choi,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Ruth,A.,Choin,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Anthony,NULL,Chor,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Charles,M.,Christensen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jill,J.,Christie,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Alice,NULL,Clark,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Gina,N.,Clark,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,James,J.,Clark,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jane,NULL,Clayton,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Kristine,J.,Cleary,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Teanna,M.,Cobb,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Connie,L.,Coffman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jeanette,R.,Cole,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Eric,E.,Coleman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Pat,NULL,Coleman,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Takiko,J.,Collins,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,L.,Colon,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Scott,A.,Colvin,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Aaron,NULL,Con,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Peter,NULL,Connelly,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,William,J.,Conner,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Stephanie,NULL,Conroy,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Amy,R.,Consentino,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Dorothy,J.,Contreras,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Patrick,M.,Cook,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Scott,NULL,Cooper,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Eva,NULL,Corets,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Marlin,M.,Coriell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ryan,NULL,Cornelsen,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Bruno,NULL,Costa Da Silva,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Pamela,R.,Cox,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jack,NULL,Creasey,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Sharon,A.,Crow,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Shelley,R.,Crow,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Grant,NULL,Culbertson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Scott,NULL,Culp,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Conor,NULL,Cunningham,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jose,M.,Curry,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Thierry,NULL,D'Hers,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ryan,NULL,Danner,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Mike,NULL,Danseglio,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Megan,N.,Davis,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sr.,Alvaro,NULL,De Matos Miranda Filho,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jose,NULL,De Oliveira,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Jacob,N.,Dean,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Alexander,J.,Deborde,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Barbara,S.,Decker,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Kirk,NULL,DeGrasse,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Aidan,NULL,Delaney,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Stefan,NULL,Delmarco,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Shawn,R.,Demicell,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Della,F.,Demott Jr,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Bruno,NULL,Deniut,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Helen,J.,Dennis,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Prashanth,NULL,Desai,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Bev,L.,Desalvo,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Brenda,NULL,Diaz,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Gabriele,NULL,Dickmann,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Holly,NULL,Dickson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Dick,NULL,Dievendorff,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Rudolph,J.,Dillon,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Andrew,NULL,Dixon,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Blaine,NULL,Dockter,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Cindy,M.,Dodd,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,T.,Donovan,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Patricia,NULL,Doyle,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Gerald,M.,Drury,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Gary,T.,Drury,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Reuben,NULL,D'sa,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Ed,NULL,Dudenhoefer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Bernard,NULL,Duerr,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Tish,R.,Duff,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sr.,Adrian,NULL,Dumitrascu,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Bart,NULL,Duncan,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Maciej,NULL,Dusza,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Shelley,NULL,Dyck,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Linda,R.,Ecoffey,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Carla,L.,Eldridge,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Carol,B.,Elliott,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Shannon,P.,Elliott,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Jauna,E.,Elson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Michael,NULL,Emanuel,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Terry,NULL,Eminhizer,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,John,NULL,Emory,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Gail,NULL,Erickson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Mr.,Mark,B,Erickson,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Martha,R.,Espinoza,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Julie,P.,Estes,"17,7588","125,50",NULL,NULL,NULL
SC,0,Sra.,Janeth,NULL,Esteves,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Twanna,R.,Evans,"17,7588","125,50",NULL,NULL,NULL
SC,0,Ms.,Ann,R.,Evans,"17,7588","125,50",NULL,NULL,NULL
